City,Locality,Property Type,Price,Furnishing Status,Number of Rooms,Number of Bathroom,Balcony,Clubhouse,Swimming Pool,"""Kids Play Areas""",Parking,Area (Sq.Ft.),State,Area Type
Coimbatore,Pappampatti,Commercial,0,Semi-Furnished,0,0,No Balcony,0,0,0,0,1800.0,Tamil Nadu,Built-up Area
Coimbatore,Malumichampatti,Residential,3800000,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Tamil Nadu,Plot Area
Coimbatore,Thadagam Main Road,Residential,4600000,Unfurnished,5,3,Individual,0,0,0,2,1000.0,Tamil Nadu,Built-up Area
Coimbatore,Coimbatore International Airport,Residential,3900000,Unfurnished,3,3,Connected,0,0,1,0,1888.0,Tamil Nadu,Plot Area
Coimbatore,Sulur,Residential,1100000,Unfurnished,3,3,Connected,0,0,0,0,872.0,Tamil Nadu,Plot Area
Coimbatore,West Club Road,Residential,2199000,Unfurnished,3,3,Connected,0,0,0,0,1455.0,Tamil Nadu,Plot Area
Coimbatore,Thondamuthur,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,2200.0,Tamil Nadu,Plot Area
Coimbatore,Othakalmandapam,Residential,2199000,Unfurnished,3,3,Connected,0,0,0,0,1200.0,Tamil Nadu,Plot Area
Coimbatore,Pappampatti,Residential,1450000,Unfurnished,3,3,Connected,0,0,0,0,1350.0,Tamil Nadu,Plot Area
Coimbatore,Mettupalayam Road,Residential,6750000,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Tamil Nadu,Plot Area
Coimbatore,Pn Pudur,Residential,8500000,Unfurnished,3,3,Connected,0,0,0,5,1500.0,Tamil Nadu,Built-up Area
Coimbatore,Madukkarai,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,116305.0,Tamil Nadu,Plot Area
Coimbatore,Madukkarai,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,1200.0,Tamil Nadu,Plot Area
Coimbatore,Peelamedu,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,1742.0,Tamil Nadu,Plot Area
Coimbatore,Karamadai,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,4984.0,Tamil Nadu,Plot Area
Coimbatore,Coimbatore International Airport,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,4984.0,Tamil Nadu,Plot Area
Coimbatore,Ram Nagar,Commercial,0,Semi-Furnished,0,0,Individual,0,0,0,1,2070.0,Tamil Nadu,Built-up Area
Coimbatore,Kanuvai,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,4984.0,Tamil Nadu,Plot Area
Coimbatore,Nehru Nagar West,Residential,13200000,Unfurnished,3,3,Connected,0,0,0,0,2400.0,Tamil Nadu,Plot Area
Coimbatore,Chettipalayam,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,9147.0,Tamil Nadu,Plot Area
Coimbatore,Kinathukadavu,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,4984.0,Tamil Nadu,Plot Area
Coimbatore,Krg Nagar,Residential,10680056,Unfurnished,4,4,Room-attached,0,0,0,2,2845.0,Tamil Nadu,Built-up Area
Coimbatore,Annur,Residential,568000,Unfurnished,3,3,Connected,0,0,0,0,1308.0,Tamil Nadu,Plot Area
Coimbatore,Madukkarai,Residential,1300000,Unfurnished,3,3,Connected,0,0,0,0,800.0,Tamil Nadu,Plot Area
Coimbatore,Thondamuthur,Residential,4862000,Unfurnished,3,3,Connected,0,0,0,0,1619.0,Tamil Nadu,Plot Area
Coimbatore,Kovaipudur,Residential,10680056,Unfurnished,3,3,Connected,0,0,0,0,5000.0,Tamil Nadu,Plot Area
Coimbatore,Othakalmandapam,Residential,2114000,Unfurnished,3,3,Connected,0,0,0,0,1675.0,Tamil Nadu,Plot Area
Coimbatore,Ashokapuram,Residential,10680056,Semi-Furnished,2,2,Connected,0,0,0,2,740.0,Tamil Nadu,Built-up Area
Coimbatore,Avinashi Road,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,5,5000.0,Tamil Nadu,Built-up Area
Coimbatore,Gopala Puram,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,5,5000.0,Tamil Nadu,Built-up Area
Coimbatore,Sulur,Residential,1800000,Unfurnished,3,3,Connected,0,0,0,0,10800.0,Tamil Nadu,Plot Area
Coimbatore,Lakshmi Nagar,Commercial,0,Unfurnished,0,0,No Balcony,0,1,0,0,4984.0,Tamil Nadu,Plot Area
Coimbatore,Pulian Thoppu,Residential,10680056,Unfurnished,3,3,Connected,0,1,0,0,9360.0,Tamil Nadu,Plot Area
Coimbatore,Neelambur,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,7200.0,Tamil Nadu,Built-up Area
Coimbatore,Sulur,Commercial,0,Unfurnished,0,0,Connected,0,0,0,6,3000.0,Tamil Nadu,Built-up Area
Coimbatore,Palladam,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,10890.0,Tamil Nadu,Plot Area
Coimbatore,Eachanari,Residential,1800000,Unfurnished,3,3,Connected,0,0,0,0,1400.0,Tamil Nadu,Plot Area
Coimbatore,Ponnaiah Raja Puram,Residential,10680056,Furnished,3,3,Connected,0,0,0,1,1840.0,Tamil Nadu,Built-up Area
Coimbatore,Kinathukadavu,Commercial,0,Unfurnished,0,0,No Balcony,0,0,0,0,21780.0,Tamil Nadu,Plot Area
Coimbatore,Vilankurichi Road,Residential,9800000,Unfurnished,3,3,Connected,0,0,0,0,1500.0,Tamil Nadu,Plot Area
Coimbatore,Periyanaickenpalayam,Residential,19500000,Unfurnished,3,3,Connected,0,0,1,0,56615.0,Tamil Nadu,Plot Area
